point_uid,match_id,player1,player2,set_no,game_no,point_no,elapsed_time,rally_count,p1_score,p2_score,p1_break_pt,p2_break_pt,is_tiebreak_like,pressure_score,pressure_band,point_victor
2023-wimbledon-1310_S2_G6_P93,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,6,93,01:05:23,0,0,0,0,0,0,0.0,low,2
2023-wimbledon-1310_S2_G6_P94,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,6,94,01:05:54,0,0,15,0,0,0,0.0,low,1
2023-wimbledon-1310_S2_G6_P95,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,6,95,01:06:28,0,15,15,0,0,0,0.0,low,2
2023-wimbledon-1310_S2_G6_P96,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,6,96,01:06:55,0,15,30,0,0,0,0.0,low,2
2023-wimbledon-1310_S2_G6_P97,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,6,97,01:07:28,0,15,40,0,1,0,3.0,high,2
2023-wimbledon-1310_S2_G7_P98,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,7,98,01:08:22,0,0,0,0,0,0,0.0,low,2
2023-wimbledon-1310_S2_G7_P99,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,7,99,01:09:19,0,0,15,0,0,0,0.0,low,2
2023-wimbledon-1310_S2_G7_P100,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,7,100,01:10:08,0,0,30,0,0,0,0.0,low,2
2023-wimbledon-1310_S2_G7_P101,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,7,101,01:10:46,0,0,40,0,0,0,1.0,medium,2
2023-wimbledon-1310_S2_G8_P102,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,8,102,01:12:42,0,0,0,0,0,0,0.0,low,1
2023-wimbledon-1310_S2_G8_P103,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,8,103,01:13:30,0,15,0,0,0,0,0.0,low,2
2023-wimbledon-1310_S2_G8_P104,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,8,104,01:14:32,0,15,15,0,0,0,0.0,low,2
2023-wimbledon-1310_S2_G8_P105,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,8,105,01:15:05,0,15,30,0,0,0,0.0,low,2
2023-wimbledon-1310_S2_G8_P106,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,8,106,01:17:03,0,15,40,0,1,0,3.0,high,1
2023-wimbledon-1310_S2_G8_P107,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,8,107,01:17:35,0,30,40,0,1,0,3.0,high,1
2023-wimbledon-1310_S2_G8_P108,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,8,108,01:18:05,0,40,40,0,0,0,1.0,medium,1
2023-wimbledon-1310_S2_G8_P109,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,8,109,01:18:46,0,AD,40,0,0,0,1.0,medium,1
2023-wimbledon-1310_S2_G9_P110,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,9,110,01:19:43,0,0,0,0,0,0,0.0,low,2
2023-wimbledon-1310_S2_G9_P111,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,9,111,01:20:35,0,0,15,0,0,0,0.0,low,1
2023-wimbledon-1310_S2_G9_P112,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,9,112,01:20:53,0,15,15,0,0,0,0.0,low,2
2023-wimbledon-1310_S2_G9_P113,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,9,113,01:21:34,0,15,30,0,0,0,0.0,low,2
2023-wimbledon-1310_S2_G9_P114,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,9,114,01:22:13,0,15,40,0,0,0,1.0,medium,2
2023-wimbledon-1310_S2_G10_P115,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,10,115,01:24:05,0,0,0,0,0,0,0.0,low,1
2023-wimbledon-1310_S2_G10_P116,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,10,116,01:24:41,0,15,0,0,0,0,0.0,low,1
2023-wimbledon-1310_S2_G10_P117,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,10,117,01:25:17,0,30,0,0,0,0,0.0,low,1
2023-wimbledon-1310_S2_G10_P118,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,10,118,01:25:36,0,40,0,0,0,0,1.0,medium,2
2023-wimbledon-1310_S2_G10_P119,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,10,119,01:25:57,0,40,15,0,0,0,1.0,medium,2
2023-wimbledon-1310_S2_G10_P120,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,10,120,01:26:24,0,40,30,0,0,0,1.0,medium,2
2023-wimbledon-1310_S2_G10_P121,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,10,121,01:27:10,0,40,40,0,0,0,1.0,medium,1
2023-wimbledon-1310_S2_G10_P122,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,10,122,01:28:03,0,AD,40,0,0,0,1.0,medium,1
2023-wimbledon-1310_S2_G11_P123,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,11,123,01:29:07,0,0,0,0,0,0,0.0,low,1
2023-wimbledon-1310_S2_G11_P124,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,11,124,01:29:27,0,15,0,0,0,0,0.0,low,2
2023-wimbledon-1310_S2_G11_P125,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,11,125,01:29:49,0,15,15,0,0,0,0.0,low,1
2023-wimbledon-1310_S2_G11_P126,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,11,126,01:30:10,0,30,15,0,0,0,0.0,low,1
2023-wimbledon-1310_S2_G11_P127,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,11,127,01:30:31,0,40,15,1,0,0,3.0,high,2
2023-wimbledon-1310_S2_G11_P128,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,11,128,01:31:17,0,40,30,1,0,0,3.0,high,1
2023-wimbledon-1310_S2_G12_P129,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,12,129,01:33:16,0,0,0,0,0,0,0.0,low,2
2023-wimbledon-1310_S2_G12_P130,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,12,130,01:34:10,0,0,15,0,0,0,0.0,low,2
2023-wimbledon-1310_S2_G12_P131,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,12,131,01:34:45,0,0,30,0,0,0,0.0,low,2
2023-wimbledon-1310_S2_G12_P132,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,12,132,01:35:31,0,0,40,0,1,0,3.0,high,1
2023-wimbledon-1310_S2_G12_P133,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,12,133,01:36:26,0,15,40,0,1,0,3.0,high,1
2023-wimbledon-1310_S2_G12_P134,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,12,134,01:37:17,0,30,40,0,1,0,3.0,high,1
2023-wimbledon-1310_S2_G12_P135,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,12,135,01:38:17,0,40,40,0,0,0,1.0,medium,2
2023-wimbledon-1310_S2_G12_P136,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,12,136,01:39:35,0,40,AD,0,1,0,3.0,high,2
2023-wimbledon-1310_S2_G13_P137,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,13,137,01:40:27,0,0,0,0,0,1,0.75,medium,2
2023-wimbledon-1310_S2_G13_P138,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,13,138,01:41:01,0,0,1,0,0,1,0.75,medium,2
2023-wimbledon-1310_S2_G13_P139,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,13,139,01:41:27,0,0,2,0,0,1,0.75,medium,1
2023-wimbledon-1310_S2_G13_P140,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,13,140,01:41:54,0,1,2,0,0,1,0.75,medium,2
2023-wimbledon-1310_S2_G13_P141,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,13,141,01:42:29,0,1,3,0,0,1,0.75,medium,2
2023-wimbledon-1310_S2_G13_P142,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,13,142,01:43:10,0,1,4,0,0,1,0.75,medium,1
2023-wimbledon-1310_S2_G13_P143,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,13,143,01:44:17,0,2,4,0,0,1,0.75,medium,2
2023-wimbledon-1310_S2_G13_P144,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,13,144,01:45:04,0,2,5,0,0,1,0.75,medium,2
2023-wimbledon-1310_S2_G13_P145,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,2,13,145,01:45:54,0,2,6,0,0,1,0.75,medium,2
2023-wimbledon-1310_S3_G1_P146,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,1,146,01:54:37,0,0,0,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G1_P147,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,1,147,01:55:36,0,0,15,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G1_P148,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,1,148,01:56:23,0,0,30,0,0,0,0.0,low,1
2023-wimbledon-1310_S3_G1_P149,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,1,149,01:57:22,0,15,30,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G1_P150,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,1,150,01:57:57,0,15,40,0,1,0,3.0,high,2
2023-wimbledon-1310_S3_G2_P151,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,2,151,01:59:08,0,0,0,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G2_P152,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,2,152,01:59:28,0,0,15,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G2_P153,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,2,153,02:00:37,0,0,30,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G2_P154,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,2,154,02:01:22,0,0,40,0,0,0,1.0,medium,2
2023-wimbledon-1310_S3_G3_P155,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,3,155,02:02:08,0,0,0,0,0,0,0.0,low,1
2023-wimbledon-1310_S3_G3_P156,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,3,156,02:03:00,0,15,0,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G3_P157,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,3,157,02:03:29,0,15,15,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G3_P158,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,3,158,02:03:56,0,15,30,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G3_P159,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,3,159,02:04:35,0,15,40,0,1,0,3.0,high,1
2023-wimbledon-1310_S3_G3_P160,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,3,160,02:05:09,0,30,40,0,1,0,3.0,high,1
2023-wimbledon-1310_S3_G3_P161,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,3,161,02:05:41,0,40,40,0,0,0,1.0,medium,2
2023-wimbledon-1310_S3_G3_P162,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,3,162,02:06:19,0,40,AD,0,1,0,3.0,high,1
2023-wimbledon-1310_S3_G3_P163,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,3,163,02:07:05,0,40,40,0,0,0,1.0,medium,1
2023-wimbledon-1310_S3_G3_P164,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,3,164,02:08:05,0,AD,40,0,0,0,1.0,medium,1
2023-wimbledon-1310_S3_G4_P165,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,4,165,02:16:53,0,0,0,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G4_P166,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,4,166,02:17:34,0,0,15,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G4_P167,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,4,167,02:18:27,0,0,30,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G4_P168,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,4,168,02:19:22,0,0,40,0,0,0,1.0,medium,2
2023-wimbledon-1310_S3_G5_P169,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,5,169,02:20:24,0,0,0,0,0,0,0.0,low,1
2023-wimbledon-1310_S3_G5_P170,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,5,170,02:20:46,0,15,0,0,0,0,0.0,low,1
2023-wimbledon-1310_S3_G5_P171,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,5,171,02:21:02,0,30,0,0,0,0,0.0,low,1
2023-wimbledon-1310_S3_G5_P172,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,5,172,02:21:25,0,40,0,0,0,0,1.0,medium,1
2023-wimbledon-1310_S3_G6_P173,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,6,173,02:23:23,0,0,0,0,0,0,0.0,low,1
2023-wimbledon-1310_S3_G6_P174,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,6,174,02:24:01,0,15,0,0,0,0,0.0,low,1
2023-wimbledon-1310_S3_G6_P175,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,6,175,02:24:27,0,30,0,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G6_P176,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,6,176,02:25:07,0,30,15,0,0,0,0.0,low,1
2023-wimbledon-1310_S3_G6_P177,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,6,177,02:25:38,0,40,15,1,0,0,3.0,high,1
2023-wimbledon-1310_S3_G7_P178,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,7,178,02:26:27,0,0,0,0,0,0,0.0,low,1
2023-wimbledon-1310_S3_G7_P179,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,7,179,02:26:47,0,15,0,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G7_P180,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,7,180,02:27:56,0,15,15,0,0,0,0.0,low,1
2023-wimbledon-1310_S3_G7_P181,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,7,181,02:28:14,0,30,15,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G7_P182,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,7,182,02:28:45,0,30,30,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G7_P183,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,7,183,02:29:28,0,30,40,0,1,0,3.0,high,1
2023-wimbledon-1310_S3_G7_P184,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,7,184,02:29:48,0,40,40,0,0,0,1.0,medium,1
2023-wimbledon-1310_S3_G7_P185,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,7,185,02:30:17,0,AD,40,0,0,0,1.0,medium,1
2023-wimbledon-1310_S3_G8_P186,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,8,186,02:32:36,0,0,0,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G8_P187,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,8,187,02:32:54,0,0,15,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G8_P188,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,8,188,02:34:01,0,0,30,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G8_P189,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,8,189,02:34:31,0,0,40,0,0,0,1.0,medium,1
2023-wimbledon-1310_S3_G8_P190,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,8,190,02:35:05,0,15,40,0,0,0,1.0,medium,2
2023-wimbledon-1310_S3_G9_P191,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,9,191,02:35:54,0,0,0,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G9_P192,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,9,192,02:36:37,0,0,15,0,0,0,0.0,low,1
2023-wimbledon-1310_S3_G9_P193,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,9,193,02:37:01,0,15,15,0,0,0,0.0,low,1
2023-wimbledon-1310_S3_G9_P194,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,9,194,02:37:53,0,30,15,0,0,0,0.0,low,1
2023-wimbledon-1310_S3_G9_P195,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,9,195,02:38:18,0,40,15,0,0,0,1.0,medium,1
2023-wimbledon-1310_S3_G10_P196,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,10,196,02:40:01,0,0,0,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G10_P197,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,10,197,02:40:17,0,0,15,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G10_P198,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,10,198,02:40:36,0,0,30,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G10_P199,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,10,199,02:40:53,0,0,40,0,0,0,1.0,medium,2
2023-wimbledon-1310_S3_G11_P200,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,11,200,02:41:35,0,0,0,0,0,0,0.0,low,1
2023-wimbledon-1310_S3_G11_P201,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,11,201,02:41:58,0,15,0,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G11_P202,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,11,202,02:42:31,0,15,15,0,0,0,0.0,low,1
2023-wimbledon-1310_S3_G11_P203,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,11,203,02:43:12,0,30,15,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G11_P204,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,11,204,02:43:52,0,30,30,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G11_P205,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,11,205,02:44:18,0,30,40,0,1,0,3.0,high,1
2023-wimbledon-1310_S3_G11_P206,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,11,206,02:44:44,0,40,40,0,0,0,1.0,medium,1
2023-wimbledon-1310_S3_G11_P207,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,11,207,02:45:20,0,AD,40,0,0,0,1.0,medium,1
2023-wimbledon-1310_S3_G12_P208,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,12,208,02:46:54,0,0,0,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G12_P209,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,12,209,02:47:11,0,0,15,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G12_P210,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,12,210,02:47:32,0,0,30,0,0,0,0.0,low,1
2023-wimbledon-1310_S3_G12_P211,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,12,211,02:48:01,0,15,30,0,0,0,0.0,low,1
2023-wimbledon-1310_S3_G12_P212,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,12,212,02:48:38,0,30,30,0,0,0,0.0,low,2
2023-wimbledon-1310_S3_G12_P213,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,12,213,02:49:17,0,30,40,0,0,0,1.0,medium,2
2023-wimbledon-1310_S3_G13_P214,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,13,214,02:50:10,0,0,0,0,0,1,0.75,medium,1
2023-wimbledon-1310_S3_G13_P215,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,13,215,02:50:56,0,1,0,0,0,1,0.75,medium,2
2023-wimbledon-1310_S3_G13_P216,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,13,216,02:51:20,0,1,1,0,0,1,0.75,medium,2
2023-wimbledon-1310_S3_G13_P217,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,13,217,02:52:17,0,1,2,0,0,1,0.75,medium,2
2023-wimbledon-1310_S3_G13_P218,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,13,218,02:52:54,0,1,3,0,0,1,0.75,medium,1
2023-wimbledon-1310_S3_G13_P219,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,13,219,02:53:41,0,2,3,0,0,1,0.75,medium,1
2023-wimbledon-1310_S3_G13_P220,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,13,220,02:55:06,0,3,3,0,0,1,0.75,medium,1
2023-wimbledon-1310_S3_G13_P221,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,13,221,02:56:02,0,4,3,0,0,1,0.75,medium,2
2023-wimbledon-1310_S3_G13_P222,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,13,222,02:56:48,0,4,4,0,0,1,0.75,medium,1
2023-wimbledon-1310_S3_G13_P223,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,13,223,02:57:33,0,5,4,0,0,1,0.75,medium,2
2023-wimbledon-1310_S3_G13_P224,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,13,224,02:58:07,0,5,5,0,0,1,0.75,medium,1
2023-wimbledon-1310_S3_G13_P225,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,3,13,225,02:59:19,0,6,5,0,0,1,0.75,medium,1
2023-wimbledon-1310_S4_G1_P226,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,1,226,03:10:56,0,0,0,0,0,0,0.0,low,1
2023-wimbledon-1310_S4_G1_P227,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,1,227,03:11:44,0,15,0,0,0,0,0.0,low,2
2023-wimbledon-1310_S4_G1_P228,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,1,228,03:12:24,0,15,15,0,0,0,0.0,low,2
2023-wimbledon-1310_S4_G1_P229,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,1,229,03:12:52,0,15,30,0,0,0,0.0,low,2
2023-wimbledon-1310_S4_G1_P230,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,1,230,03:13:12,0,15,40,0,0,0,1.0,medium,1
2023-wimbledon-1310_S4_G1_P231,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,1,231,03:13:50,0,30,40,0,0,0,1.0,medium,1
2023-wimbledon-1310_S4_G1_P232,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,1,232,03:14:39,0,40,40,0,0,0,1.0,medium,2
2023-wimbledon-1310_S4_G1_P233,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,1,233,03:15:20,0,40,AD,0,0,0,1.0,medium,1
2023-wimbledon-1310_S4_G1_P234,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,1,234,03:15:43,0,40,40,0,0,0,1.0,medium,2
2023-wimbledon-1310_S4_G1_P235,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,1,235,03:16:33,0,40,AD,0,0,0,1.0,medium,2
2023-wimbledon-1310_S4_G2_P236,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,2,236,03:17:58,0,0,0,0,0,0,0.0,low,1
2023-wimbledon-1310_S4_G2_P237,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,2,237,03:18:15,0,15,0,0,0,0,0.0,low,1
2023-wimbledon-1310_S4_G2_P238,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,2,238,03:18:35,0,30,0,0,0,0,0.0,low,1
2023-wimbledon-1310_S4_G2_P239,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,2,239,03:19:38,0,40,0,0,0,0,1.0,medium,2
2023-wimbledon-1310_S4_G2_P240,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,2,240,03:20:21,0,40,15,0,0,0,1.0,medium,1
2023-wimbledon-1310_S4_G3_P241,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,3,241,03:20:53,0,0,0,0,0,0,0.0,low,1
2023-wimbledon-1310_S4_G3_P242,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,3,242,03:21:19,0,15,0,0,0,0,0.0,low,1
2023-wimbledon-1310_S4_G3_P243,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,3,243,03:21:44,0,30,0,0,0,0,0.0,low,1
2023-wimbledon-1310_S4_G3_P244,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,3,244,03:22:09,0,40,0,1,0,0,3.0,high,1
2023-wimbledon-1310_S4_G4_P245,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,4,245,03:23:57,0,0,0,0,0,0,0.0,low,2
2023-wimbledon-1310_S4_G4_P246,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,4,246,03:24:36,0,0,15,0,0,0,0.0,low,1
2023-wimbledon-1310_S4_G4_P247,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,4,247,03:25:07,0,15,15,0,0,0,0.0,low,2
2023-wimbledon-1310_S4_G4_P248,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,4,248,03:25:52,0,15,30,0,0,0,0.0,low,2
2023-wimbledon-1310_S4_G4_P249,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,4,249,03:26:49,0,15,40,0,1,0,3.0,high,2
2023-wimbledon-1310_S4_G5_P250,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,5,250,03:27:45,0,0,0,0,0,0,0.0,low,1
2023-wimbledon-1310_S4_G5_P251,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,5,251,03:28:34,0,15,0,0,0,0,0.0,low,1
2023-wimbledon-1310_S4_G5_P252,2023-wimbledon-1310,Daniel Elahi Galan,Mikael Ymer,4,5,252,03:29:04,0,30,0,0,0,0,0.0,low,2
